FollowerID,FollowedID
58028,61320
27574,72625
04286,19129
52370,11846
95007,66631
27211,86394
63926,44588
01983,33676
39581,04038
27345,51831
70845,21000
26381,10915
41856,75755
88425,94751
96839,10588
02118,10915
53132,27020
01550,15697
55822,13344
08007,85541
78978,21000
70153,80767
98083,91207
85701,86254
25701,08235
46911,26931
88951,88875
74435,48949
12690,35776
32244,25683
11561,84276
76704,76738
02925,63271
56217,01317
55459,82264
31030,67277
46872,06813
52409,03847
18614,40266
86790,17356
18872,30643
65374,51521
80091,12889
44539,10915
72843,99003
19221,85542
56216,96236
13263,94995
32061,33320
54829,12060
08260,51453
04455,08559
63490,81912
76975,49709
86595,01916
17984,66261
69418,07441
74637,99815
63138,60632
24097,85203
55736,51453
55208,93742
06800,98179
28204,41448
12505,72550
73760,93220
89651,93744
15115,28332
58479,95472
62277,98390
07369,51453
59877,08960
36678,71634
76520,01945
81956,01012
20331,02724
07111,33674
98290,63271
23204,39010
05392,48735
83912,17798
86640,94089
65030,27693
42972,88680
59293,58564
95342,51453
70307,57711
08622,21906
61031,21485
15567,88302
22848,15184
27317,17161
76032,44816
90504,17380
43183,24919
14886,28936
89290,83576
32579,51453
38680,49439
48814,28372
85162,09364
71238,39374
40788,35987
35009,44966
07124,06599
83421,79706
75919,17222
35169,71518
28468,39218
79208,80605
31703,48100
46375,35776
84902,61872
86211,01828
44412,51453
71523,49709
05237,01470
98610,49873
61435,96950
81710,54568
97342,18694
58648,74894
12786,59110
10507,75529
48153,98700
94213,49907
36943,19256
31109,10915
76811,41747
02506,10941
11144,30844
04210,10112
81855,63271
27486,32216
00964,82794
57484,16216
22856,77191
50657,06201
75007,19810
51185,70535
17239,72269
52594,81106
29822,21907
50137,10588
07180,90369
20470,18931
01066,07365
11449,64793
16043,55777
76983,28747
61488,92042
32733,04761
14605,56082
84700,54131
03856,51762
79141,89160
01574,00459
43928,40710
58256,76029
30711,59881
20587,76688
29693,36489
48940,09635
57105,22776
23847,26027
31486,62344
03722,14920
24416,76848
69979,74189
49839,48251
13096,06145
54572,32194
55826,02436
38516,54568
25632,36634
58927,43680
37533,08681
39416,54568
48754,47347
65845,33303
19893,12451
65547,84702
82696,93220
65139,64940
90353,72882
21401,38493
16111,31193
61419,95025
69254,58679
69552,54894
95110,10941
96946,51762
32613,10646
14088,31210
15036,10526
33708,16002
34286,10941
38160,65679
66186,30749
48402,88121
54930,43680
10069,91264
26860,43873
98533,47300
95088,26027
75845,88423
00072,63896
53060,55200
40590,90426
41644,62706
71885,34700
98444,78064
25453,24610
16134,61868
12198,93784
53187,87418
11964,45897
51116,10915
86402,86596
15039,10915
16485,44588
70641,21000
12141,63271
69216,59293
86359,09747
21263,02869
31995,96436
62124,54568
47519,95685
55617,25585
04181,07276
08719,63271
86340,93220
41590,28311
17175,73816
96219,06596
57857,51632
19484,83342
10152,11829
36643,19810
91676,17054
87921,66184
09578,80672
33107,86796
62572,31197
38000,63271
57716,14102
70122,14211
30124,95340
08529,60882
38401,12147
09980,75781
55739,92042
34154,39274
29494,51453
79084,77136
13096,59023
44692,57238
31263,27020
91811,42038
41826,14418
65445,27812
33576,32061
30804,10624
57243,71377
35250,54568
41186,00881
04541,73608
85830,78521
13772,10588
28039,47864
86803,10915
29465,60560
37898,60392
98760,87850
31692,59440
91072,01315
65586,51453
91107,04648
63921,51453
76192,80605
99620,31641
99377,37392
14821,52104
69933,21336
01838,26598
92692,63271
84242,84028
36456,60002
64505,29938
65807,22974
34834,65679
49117,98390
86790,83889
61983,24014
79822,48100
12601,63271
66345,72882
20475,80645
48198,80796
10322,63271
93650,48912
42028,05264
00547,75717
28187,47657
11007,91207
15368,51453
82325,39018
75685,65111
35037,60882
98122,58252
22104,53057
43130,68662
87352,94350
04358,55512
63866,92066
20135,50139
70462,26329
97115,15268
52520,50424
52362,95340
98527,86824
80147,59624
22448,27909
56198,94551
12774,10108
45851,84432
04736,77789
96029,68647
84608,79476
50452,17798
64455,51142
81016,02689
70699,99600
99068,62963
52013,50195
26532,09937
16176,14929
88877,78547
60850,94201
43885,55867
73378,14630
20966,20080
10839,18462
51532,49117
18103,34051
91934,66261
28175,51453
45544,94995
56670,11846
22915,64543
93195,10941
34089,10256
36543,75151
65647,62480
65376,18786
26559,31162
64966,22071
64727,84545
23557,90776
13512,63271
40515,68370
01603,56807
24351,03531
78526,22776
63652,25748
48973,61868
60133,07626
94506,57753
18858,33719
88127,32358
74959,13449
43589,21160
85175,76849
00332,84653
76014,36418
91753,82717
91106,51453
65367,56689
94147,56531
52207,28765
23852,49324
60850,54568
59895,14692
68985,68222
13289,42033
90751,74222
09781,12271
19493,09342
42154,10915
87743,88216
10005,22922
27351,05562
03926,47842
24729,37215
90057,04451
33979,39757
76216,27020
69752,79909
37630,66704
13782,16641
18366,78754
16604,17852
22270,90652
73799,48956
32613,51453
42319,88078
62739,06752
95852,54329
13939,24014
01611,98390
46872,52681
58076,95950
27038,48403
22159,11903
14835,42243
98476,51762
18554,37392
07382,51300
81740,99375
78844,19973
09278,37215
82740,21992
59316,81666
39494,26397
79202,51453
32290,51453
26139,43928
36456,98390
57856,88216
30526,51453
12879,21000
27513,44109
89317,24141
34762,38815
40104,81637
41017,30257
58076,83889
02048,01659
30679,91715
42325,61968
67141,51453
26938,91552
73024,68614
88782,11905
67608,02772
73519,77452
74719,62280
30640,51453
42336,06599
18006,69121
70978,27058
63656,54568
73235,72703
44999,51300
97910,35105
61416,08113
49117,42471
38502,10787
30921,20753
04487,44148
02215,37913
54875,63689
65172,06943
88127,65395
28039,72703
30735,10112
75781,74818
09472,67699
92896,10507
13893,98527
78091,32873
98859,21000
78683,23432
27076,68870
25104,24896
07846,21692
65100,58410
61710,00777
28281,49082
83663,62344
03670,40821
71401,54568
06937,89179
37460,98390
49116,51453
06132,48030
12947,38441
35245,44539
92294,29220
39018,42947
35206,93521
31929,14519
42242,06937
55948,95147
17807,54329
80190,02548
95385,88411
50819,76853
58292,58647
15841,12590
59491,98390
99408,69118
82325,34021
72636,77796
80114,02436
30853,31030
93521,31606
71248,10654
80009,71518
54607,51453
99340,25962
42321,43376
93851,44279
98906,65172
71412,73710
97037,44360
38461,99432
04531,97066
34011,06299
84553,36061
11363,97415
49003,92334
88609,32194
64021,75976
36689,00888
22866,05225
97063,38490
65869,76133
79505,69639
90576,23176
03283,08165
33623,84749
10568,29679
04487,34450
83419,51453
51175,59106
02629,53917
33284,74189
35463,95341
47746,30361
33606,00439
06718,01456
38400,03701
38185,66987
33284,82804
32947,58518
50882,51453
27802,28811
71050,77256
46517,16627
53610,02067
72999,54568
18687,84254
52322,42321
41445,43840
08269,09003
25509,51453
92876,47347
43809,69927
11938,98390
14884,16656
14209,75322
50782,34844
90786,63271
08192,52099
15601,36869
43548,55684
40385,22931
44721,94556
58029,85375
09696,73106
33523,08114
57206,63981
63640,95340
64012,83889
96103,63271
24879,78394
13534,58883
92028,96327
30093,73260
20491,65582
16085,54568
53038,47443
21247,36168
49776,10708
67438,24553
78519,41594
48575,72373
85568,50392
23560,24239
40386,09125
88378,51453
24358,50669
09251,85132
31692,84721
84022,12226
99129,63968
36507,72771
94876,54992
94672,15661
76431,45317
95493,32061
76014,10301
34705,91295
39188,97246
76087,98875
02729,88302
75976,63271
50807,33523
72032,24809
53500,22453
76739,15499
99553,28066
98573,81740
66527,49709
02474,60874
63036,71347
63250,38930
84914,63271
63103,41319
33271,83583
62109,92628
59801,51453
42282,23968
19429,34570
74360,10708
71345,44966
55826,12226
71368,54026
40154,43680
60419,43092
92564,95340
07869,64923
10857,54568
79505,18851
48477,16019
33076,12141
76245,63271
81001,20181
59202,43376
76659,49709
02061,51453
47150,41744
59141,31447
15542,02724
49681,82222
57637,69391
27974,75767
97611,54568
89299,79074
54815,49037
88040,29664
36357,74223
63115,96581
14716,26469
47232,76765
61870,95110
07614,13254
48533,99432
99717,02019
11423,35841
36853,24950
36872,03552
82254,64921
71368,31606
42657,12947
51457,99003
28415,49709
34808,93895
72740,26329
44466,69236
94576,63271
62607,38441
89604,40209
31674,79415
91903,26450
24082,00305
44076,02749
74815,89497
28343,73760
91338,44539
62186,93096
62124,12774
82788,66184
18798,47795
75628,32216
67093,87015
65759,06846
95529,51950
35604,81484
20605,69391
85779,98390
53174,02436
54035,92620
80809,51453
84604,18662
61430,43376
40109,26160
22524,60510
79380,96327
37292,19594
47850,04761
63709,55915
52517,76659
57126,35222
63220,49709
61742,63684
33448,13844
64863,10915
37576,52991
08901,54568
51485,19256
90684,42543
44044,02436
91435,47347
22770,33808
23053,33918
13247,38441
10038,34387
81218,47990
08469,48519
67419,13998
07276,48126
06255,02420
08646,19594
99635,30093
98006,54568
18642,19851
63531,29437
23301,79743
57105,54329
95339,17560
36493,58561
13091,51521
12124,65149
89528,54547
46762,90776
81242,11017
85749,64940
75687,82439
55477,89795
05366,23775
14213,51453
73235,45908
79306,90532
34307,43376
47467,54568
12911,97783
86847,14103
24869,79260
74360,77993
99618,98313
48782,55874
50858,98390
90626,43149
76688,24519
28481,54329
37839,79306
73798,63271
96029,48657
89999,70901
37485,88109
70329,49964
50868,23081
95852,48304
40133,59023
83528,73388
07314,69391
01370,78217
97262,17798
59254,47813
18050,63981
10645,99340
76104,19810
10108,39342
47534,04791
43589,34807
20671,42243
81746,56471
36408,84441
86980,59440
89948,73071
67599,23627
61606,14009
73870,67704
94279,49171
31563,69391
88609,51453
35021,84276
10633,76449
69893,96733
58463,16216
64417,48477
65752,74815
50702,91941
11169,05841
02458,43806
94000,86072
21621,55151
82165,95698
50424,30970
99618,27239
98867,31193
28947,08490
67904,05535
02474,27719
34424,08559
01115,45735
13638,53265
17837,54930
36598,24069
91667,24014
07696,98498
23560,42033
57874,51453
13327,28338
52281,21000
47513,31304
10600,54568
49020,19927
08620,63271
04104,87251
95806,31845
39538,36955
58539,81761
12278,77789
63093,06599
06270,68662
95284,07638
88349,64940
35987,53281
12376,90470
59587,35776
03696,76642
30755,00615
13788,66101
93281,99746
58887,20382
28035,22750
78767,48575
84218,63271
11144,81484
00774,10588
37759,53206
54537,15637
72999,57793
20689,91941
20824,95340
90209,89205
02067,98390
54843,08559
69560,37913
35200,82381
78487,42471
53135,06013
86406,30939
11371,97604
35313,24097
71872,68324
36216,79444
11169,07429
73751,66631
04203,99109
04361,95685
44830,05926
41353,71007
09617,66184
75674,95007
81001,96633
83135,39862
19863,48657
79404,73777
93694,84494
65372,99562
80320,43481
06804,82508
33513,91207
43891,37404
41523,47494
01135,80958
22104,17798
52895,84940
07807,38441
34384,63271
92244,49907
14551,73760
64975,33320
33674,86972
98268,51453
65891,73300
14520,75491
39294,52656
13039,38041
48940,96436
02834,95340
75069,49781
43659,35105
64727,04080
22292,39342
98173,51453
42945,88159
34271,26425
37790,10184
39152,90618
36507,71050
82701,97415
34041,72703
99553,39724
83421,02059
71423,06935
45873,82634
08931,32233
16277,21324
89108,51013
54735,97971
23128,40326
32964,86660
58734,04252
18802,24749
54147,68742
88489,50359
38516,14856
00765,44079
50563,63271
10574,43680
01475,04390
70975,08559
34518,21000
47795,54507
20242,63271
29679,55052
86440,74524
51709,40417
13930,63968
40992,24362
60584,74189
42430,03788
65335,43068
10753,64505
60349,34229
14693,66464
71221,87015
00739,89513
62589,51759
23471,50619
48797,36168
57753,10915
82794,42543
63888,48688
06200,43299
64485,12790
12386,56161
20832,76087
23173,51735
30671,29404
15579,25511
01491,95340
78305,75755
14689,36168
59738,95340
99088,36338
64140,51453
25988,42046
61330,91181
36665,74229
07441,89127
90373,54413
22305,64356
06116,33978
77232,77078
37445,64543
83250,86743
51628,54568
70783,98527
71515,02833
23086,63271
21607,33708
53472,75976
08316,51453
54715,10588
01963,84263
71538,03880
47525,49709
87503,03906
09600,82960
86246,16234
06425,69391
52520,67680
60413,07179
49171,92784
81948,34700
82493,10915
16205,38441
50120,71518
57592,66101
19958,98390
53566,86515
45943,51453
52352,92415
99157,19256
07431,13039
47787,23274
49775,51242
24802,92665
08283,58044
23292,32194
36095,35810
72740,99140
02689,38441
35007,02019
58029,52328
61233,78454
86311,84441
65766,91138
71104,91207
84565,88247
15570,71656
06937,60197
57793,38441
71559,28664
37491,98859
31586,83330
74517,21934
03664,71835
36189,42781
29621,65672
41018,80767
95151,40821
94506,51453
92776,83428
83342,49709
05157,38327
74809,84456
90994,23452
49372,58575
00718,27693
61812,87496
06943,59634
41237,71177
31753,06599
62085,01612
64528,62730
76253,02548
60161,42429
48877,10941
24803,00341
06503,31605
83616,75706
15683,89024
72160,92954
43151,91299
43296,29258
27640,90048
67205,73106
71812,27393
64048,30059
50635,15925
21529,50053
00405,43957
45598,31109
24088,01413
92395,13887
71158,35893
41995,81635
07669,10941
43478,15661
61872,08645
57857,51623
62691,63271
45765,01430
47990,11694
82419,70978
15936,86596
84447,26329
67815,02548
99550,10381
37780,10915
02998,96790
00437,49709
83826,92608
35893,69391
49475,07959
56466,54568
28015,20729
20232,47511
93278,58756
50622,52656
77219,26245
29735,50882
81069,19810
75038,94089
89779,36986
26847,55874
49740,97944
48735,40677
54198,77454
58008,08672
39495,79518
16190,19810
27039,56821
38846,57627
18087,61096
71010,98505
09535,53413
56837,38441
37490,85643
56888,29072
56407,34464
92383,19296
87451,29933
98326,96830
92320,96884
36621,37215
55495,51485
15579,36869
71911,54568
14474,91368
50474,65654
86792,93149
14356,51453
81744,51453
63313,86597
30058,22931
89683,72110
16991,19769
36739,15555
27714,22974
29217,64848
69747,59259
31434,10915
75394,38440
19100,31995
80876,68870
87614,15313
02215,25462
03300,73426
32109,73106
72312,91530
50215,42543
39716,46840
66026,62370
51343,04233
20966,46173
63043,69391
80201,41387
56280,19810
66574,02807
27039,97198
64163,19256
07976,81750
69819,97621
19349,19810
05875,52991
04010,10507
76819,51453
38488,46184
06876,59205
61718,36116
69453,64940
52308,13800
00432,52901
87844,58803
87218,79518
54556,81214
53267,45768
91317,17237
86242,61983
55855,51453
75919,38441
01846,37661
52650,83576
66631,63684
69451,07203
20867,49159
06398,30746
21428,36975
72002,63271
49910,31824
03166,42033
10152,63271
78953,13203
83696,27693
88580,57069
60260,99024
58527,00777
16216,04038
08511,51453
34466,52305
00581,57950
45790,87868
33746,25244
70481,98390
72917,54255
35451,89331
70840,23699
33303,41025
41776,51453
92220,45317
97907,59536
51115,06819
13350,20775
89199,99408
91564,02869
93761,42034
96718,40821
07677,31566
85044,56321
76403,48009
91091,29730
85105,02548
65906,68662
01222,81534
27880,44054
22677,92180
85430,73106
94141,92109
31602,43680
16686,41353
69827,51453
03145,27872
10752,33056
42046,49159
84663,10607
83804,69391
26421,67089
37037,78394
15821,81416
89024,33372
18148,26397
78553,55793
96210,24380
26005,80414
65647,97613
20786,44539
96186,76863
46649,61837
81669,48100
57479,13271
70082,30300
01876,92042
58235,51453
95191,91295
33070,89290
15226,32830
59304,28664
51040,13844
79339,57484
64178,50894
41479,81672
45331,59205
41387,90057
88335,83628
19701,25962
74287,74815
53022,44958
80809,17798
80334,06261
61242,15925
95703,41660
81544,26450
57302,63271
13218,31109
33924,10915
68377,16019
95515,92539
30763,52104
89299,51453
28773,98527
81571,13289
26739,80329
88682,71238
69661,38441
20344,35560
33065,42103
66191,70128
24565,52775
56907,98390
08262,21217
52965,37215
35045,60510
07068,52365
40912,19810
86609,92665
94141,29873
76680,15925
19138,48575
83102,36543
86090,39052
07157,69121
19520,78553
54378,84430
51551,59881
04918,54568
57365,08559
80037,74171
74959,90776
11208,00570
79016,10915
51815,35279
88609,54726
42534,30300
40740,94089
32561,03926
12915,47789
68742,85567
52794,12735
97777,85557
96733,29151
86473,64770
00558,91131
41225,17804
95096,12769
88480,63271
75514,50526
60419,64270
26160,06478
26229,15763
54240,98769
49439,78467
52760,53658
14096,04708
59131,06752
70634,63464
53301,71297
09022,84852
65387,10463
89103,91207
00117,60125
47513,03354
03063,39924
23064,14551
60516,99113
33587,23500
76088,61367
89395,40813
18487,91573
89657,64203
47346,06943
42033,97415
37167,49764
64773,63271
34374,08559
54170,01632
67272,37318
75767,86596
25476,67478
72723,51453
65870,33808
79297,60125
74171,49709
41462,52926
98277,18642
34013,68616
89604,33918
42543,16019
70259,69841
21534,72544
06804,76829
13227,39151
35753,69121
02794,90987
32249,59023
17760,55893
65427,45350
36543,28696
37505,21280
95552,97575
78450,65708
45706,63537
69752,42543
65918,64940
97322,27348
94273,06113
62530,94995
17119,25872
84647,72703
95834,26568
82131,48575
98268,76788
27808,63271
38684,10915
01429,40225
83239,89409
87619,85770
02961,03298
75685,43680
37994,28367
22791,57302
21599,54568
32458,07696
84580,25618
16046,12451
16656,42167
66933,34384
80009,47266
06850,96733
23559,27685
78326,08126
45218,60801
62048,52926
75104,09864
70196,70548
30084,26207
46484,88563
46366,96215
86451,14514
29325,27872
34574,26838
95440,85557
92186,02772
02753,40821
86671,20770
97613,22914
43358,56974
38113,22776
87152,91404
42947,58157
98677,47511
92042,69118
16230,15558
21432,08410
13449,75594
23912,38461
84754,15184
87773,50868
41954,24950
65491,97528
66823,54568
61395,59667
60189,05811
08006,37000
03770,43899
82372,37206
85806,68213
84896,39460
17217,38382
28540,18462
53450,17798
33353,66987
26632,12690
44148,44725
00439,95806
65547,56471
07194,24850
64870,04013
67852,58402
98725,82573
31615,43680
68409,49723
88261,32291
93325,97130
25239,58275
82372,43376
25870,38441
14474,77405
39367,36116
34888,10915
90499,76848
72147,63271
67036,91207
59734,97415
75239,15313
21638,39218
19287,70495
02430,10817
46688,10915
79861,68601
41105,16216
37076,44165
71938,79743
65264,95800
47931,60632
97709,21000
27002,08113
86103,44145
29942,08117
88474,20395
39061,78217
43478,89280
08672,57722
55777,71177
61440,37788
83591,05561
14939,76688
02788,74357
22399,49722
55915,30083
80919,72882
47420,88213
69155,63271
61344,06440
00671,34646
84653,12060
42893,21295
86609,06027
86324,74309
25632,10588
93278,00305
28343,88136
50645,98390
27427,16645
73634,46888
76106,90776
91088,16216
65759,27872
50858,73106
23463,38754
68216,63271
62860,31220
11903,08559
46029,16019
33979,72110
27211,51453
17777,84132
03547,43972
58978,55866
97569,10588
86511,29437
86932,56785
15233,54804
74677,37392
35222,31165
90426,54329
86596,38382
84084,25960
26683,51623
00846,96568
95410,79451
65138,44279
88439,08490
47130,44588
30083,63271
54556,51453
00753,61435
08075,31600
14586,89142
20461,34450
85914,90776
04126,94298
12002,62530
57451,44721
02614,48030
76581,10915
36400,79444
49406,40821
10426,58086
53082,69118
91392,37460
01351,96829
95929,32929
95375,26406
35520,99262
10817,00119
24380,38441
49212,33676
50086,64940
60971,37031
85430,82257
52119,36172
60445,87273
96484,13844
85488,48025
39407,09042
08053,33320
57249,51453
81398,02401
96634,15149
31901,06198
38833,88423
56216,72283
24430,10941
93741,49062
03201,84702
13091,81021
44124,21000
61199,21000
01691,31751
38786,16179
78881,00018
64818,66261
09642,59594
55151,14689
26681,07180
76106,76698
49980,10915
07691,48251
06905,42993
16091,38930
07470,21000
60690,06599
76150,06688
15705,11326
87277,81263
85025,83696
62005,43791
56907,63271
13853,54812
37225,40590
04341,53449
82386,38441
06671,51453
35336,57661
09494,84562
19693,56217
67614,21000
67833,63271
64727,51453
40710,66830
59727,82814
71476,50657
66711,15226
28471,45000
82372,39589
70515,70326
71326,64278
23189,44315
33122,92042
24690,94425
30858,01317
04799,53746
58168,07507
42739,25241
43957,54568
47147,01659
25749,83349
28368,38382
19917,68942
11723,07640
43130,37938
97384,51453
09073,27015
71088,15925
70925,18061
38400,71413
53558,30257
80668,60632
15779,60380
59363,08559
42945,06398
36474,63271
21936,63271
28462,63271
49475,90644
53899,59985
62004,98390
11454,75755
15668,87218
81001,07189
14117,51131
10105,66261
50451,76853
03201,02724
58157,54804
39806,43035
39969,27211
34160,06819
45939,63889
72313,07507
13140,56216
29292,57716
20424,49709
74692,88109
93779,58893
09906,58402
91322,15925
70975,55134
02834,58563
56192,95703
06831,60346
69254,08378
37989,30241
10783,42543
84933,42526
96204,38441
13678,48030
61714,64122
80701,27020
00312,40056
61983,05535
04038,33719
68732,70634
45624,51818
36634,99815
01574,24802
86090,48397
94819,64003
93622,31756
64003,17760
00888,03354
08068,19666
48576,07441
68893,84933
12409,44361
78010,52296
57527,17798
20052,64261
80906,29730
61912,41594
85806,96035
80796,26418
45848,84703
27896,17837
48201,08559
75728,03847
01415,13449
53235,22055
34194,93628
17760,98390
58563,91941
64225,65234
62618,06261
43092,54556
90504,16184
66954,16991
81688,63271
47850,70407
34440,19790
36451,24950
23819,10184
69254,59440
15567,11423
86178,83889
63100,39795
36170,73548
89476,96511
13670,20181
72230,72577
48126,98390
32530,15661
27002,47347
01861,50263
28342,56827
31728,10941
41995,89317
42028,14837
95529,21000
36500,22461
93140,14103
98268,19810
46230,75994
63780,75272
57151,32194
57802,16216
00859,49709
29289,37315
01635,41694
33808,83889
42897,72882
95969,51453
39924,73920
22321,57191
38133,04038
90470,51453
68830,37761
48561,69391
69118,43680
23544,54492
97497,71177
03172,72703
20580,59096
47938,85542
61231,68662
50377,02233
08269,36706
71401,13065
90057,13444
18873,71779
94216,63271
53959,99049
49406,82794
08670,09218
26206,82985
84562,94719
99311,02548
28302,80579
12824,79518
37302,94263
58648,48030
44594,71905
93039,51453
92869,63271
27873,69600
12047,22776
58076,98390
77789,51453
01085,51453
91950,97198
43938,23958
24197,51453
77147,51453
10156,76032
93904,14912
29345,98390
81069,38441
43645,44721
99392,36405
25874,72110
64282,75322
51365,26397
37616,32858
20729,58927
50693,15499
22087,15233
71770,96436
87275,19810
36689,72882
33480,63271
17400,54568
91523,69391
16111,20080
07799,44412
73921,63271
49798,04451
96982,43092
78394,75976
26681,56217
34284,33523
04998,95340
87480,82764
26381,51453
19999,57728
09686,37898
77008,51372
97185,37611
40095,64940
64067,50619
93469,49709
14083,71207
32191,41954
25204,59440
47842,37468
43972,62145
86438,71779
23065,31193
04660,64281
50685,57275
09984,13897
41896,16216
77025,63271
00265,63271
72599,88302
68776,94119
04217,51453
12291,87711
00467,45768
36877,54992
22875,91207
26931,65922
03464,23391
54547,50957
67104,61983
73870,63271
37392,25750
35490,20036
64455,13203
14984,81334
22798,42947
95088,66578
65491,83583
27963,84724
29443,73106
09906,67141
10254,64003
66649,06261
39878,22176
38837,65429
06350,72882
61988,53780
64492,32406
49781,51118
34118,17732
73518,11579
04437,07656
69801,82675
62540,27020
21748,55446
95031,95438
30070,10915
20859,96436
47420,58076
58250,30346
01012,20880
17354,64210
14212,13065
64620,51453
59182,74398
02315,30257
93777,23391
18554,49709
41221,51453
72978,10254
10646,51453
80960,77601
03299,40821
03301,83889
15487,37880
17222,84976
21918,86596
11976,51735
74921,10915
76027,33890
13005,93990
02514,97415
09530,45624
87579,81159
42661,07441
52385,85252
22219,15570
71921,62386
10153,20601
59285,95685
23102,02869
74846,62456
74051,88159
12210,79941
40821,00413
36286,38441
51170,08851
93917,22770
53149,03552
61528,49709
64848,15638
84028,70535
48449,05244
94986,54003
72978,00681
97861,81669
26982,64658
46499,21512
27249,36168
14873,95685
94672,18662
17513,32109
09364,03540
76150,26511
15828,49072
04777,86795
48217,63271
97039,95340
13429,19810
87405,12063
78287,38815
26758,06263
77532,80379
19717,28664
00018,48100
12547,59881
26539,33354
83804,63684
54709,33320
31109,52901
29244,75750
29664,63271
68510,95685
48070,48555
26434,21000
13510,54568
66660,02229
01582,02772
73147,29217
51762,13998
49892,49272
05944,10371
40581,42751
31602,61644
34930,38441
00739,96454
02423,21092
33377,72882
49034,85201
47882,50868
89933,68870
37879,38441
98769,27872
21120,06695
66345,10915
85830,91207
02869,13929
22104,00305
49723,97852
13992,55673
72503,93521
00915,39835
02141,81750
14884,83330
46169,03302
45452,11339
98781,54568
21153,38441
60971,47569
47035,76673
36678,39342
51709,61507
88078,14155
84754,90776
83143,95317
25988,69391
89692,42898
56073,51453
98851,85770
73819,79798
84952,49764
21531,01039
00446,25133
73581,97944
10753,88302
29895,38236
89651,33479
37146,49272
38599,09837
37989,74240
96205,96436
99157,47130
91381,90776
57880,94296
44560,20966
38794,36286
48856,35277
74036,96174
06804,14103
81733,89369
56277,67730
46286,29840
25924,97415
55974,91131
33229,13344
59306,64514
78480,24610
54390,59086
05144,95497
80815,02600
69016,94593
34075,31845
34450,66345
88465,29048
05573,14946
26217,41360
58077,28809
64972,06771
56471,01375
22750,36216
44333,31845
26632,63271
10752,18691
98789,10507
55560,18562
24565,51453
76142,34091
09494,49709
34696,63528
12924,38441
59316,57396
46517,72882
34998,51829
73298,10941
24788,57297
27838,71697
80958,70535
81889,59197
13763,02724
71914,16019
77357,42141
87974,97590
57381,95340
18050,77647
50635,27693
36400,68118
63438,37404
61289,51900
47266,37990
43733,89513
73467,25814
46840,06599
90697,08559
40018,23847
75853,54568
20358,35313
02085,87015
76561,87614
68109,42996
01136,14102
45574,59055
14221,24197
70183,63271
20134,31757
44042,13982
32249,18473
89508,85552
71765,72384
44588,80030
15649,51453
16121,84276
74348,75275
70225,03531
46159,18473
27039,77179
05837,83010
44787,19256
57238,49376
02015,69391
71720,21083
07237,21259
69980,28126
13908,69807
84754,47795
53014,54646
92752,64543
08964,54568
85933,11829
02379,32233
64677,87059
76529,45411
79585,35076
64119,28664
40152,34286
94213,27020
57716,54568
15487,88302
32406,50807
57376,47347
73106,60832
32216,10941
92186,92665
41623,70789
49324,40756
55948,56722
79293,91207
82767,16019
49885,17798
53966,21217
95317,47882
21916,96421
30068,49377
05846,18962
84351,57650
75535,63271
05479,32194
53538,72703
90994,76816
14516,92493
34642,07194
30797,30220
02834,88671
52409,51453
30406,14946
76320,73760
58680,38382
92657,51453
85174,59440
56979,03347
47014,77381
83143,09619
13763,47347
01018,15925
34946,18554
31232,42543
31545,43680
96982,63271
61096,24072
06145,07869
10156,51453
34275,19256
10151,18736
89720,48640
15803,76758
99636,52628
54556,11909
14445,70244
37472,45849
22305,02614
27018,24856
71413,48632
99773,21529
45486,30794
36678,79140
42640,93521
55125,85818
59696,90048
25703,07441
13091,73490
67691,51453
78347,17678
53082,21934
84721,68851
01848,51453
86003,51453
80003,26329
72638,19256
16329,29151
88884,36598
67051,69529
13872,39724
57306,00904
70285,96795
90369,75322
34515,89308
67263,63981
05109,71297
89308,12683
37146,95340
95260,18409
69933,73890
57105,07638
27042,25886
49938,03452
72115,45310
57365,80334
10537,25872
25870,64595
68327,09380
59625,91072
19958,54568
26536,51453
00904,29873
00888,61968
00437,73141
85390,51453
98209,21621
75083,10915
10793,39388
64727,40590
76811,18462
63100,19696
91982,97415
73449,77280
26820,86663
96839,47813
17400,88216
21120,59667
92719,73816
13760,52284
48278,33978
27355,63271
24380,36489
66597,51453
04604,93684
11821,19810
64281,07234
07016,62215
31992,50225
09906,91207
62624,72103
60067,39659
20284,50876
40528,55327
01945,47455
54534,91207
91322,24197
67343,08113
44753,64940
32497,54568
55095,48575
10105,17218
67564,63271
58734,56821
29077,55698
71584,32332
84268,53301
07976,73284
20358,96503
24088,74599
85907,95685
12934,26562
75674,34286
78487,31193
55596,54568
97027,14631
22874,04220
21916,59368
67657,40821
90511,09400
57058,76220
89447,79764
20824,21918
07095,78231
51355,49709
03926,07443
76142,27020
64903,03701
11332,26988
10449,82754
74201,88159
00111,24850
57845,10915
20723,03668
74240,19810
55389,12376
72604,44199
66594,32455
24430,20399
59268,51453
73631,42440
09635,48402
29074,76698
17179,76008
60621,96839
03430,65805
24819,57069
86394,64281
85132,07754
31523,39997
75274,84263
06744,42526
62739,28400
93041,40682
72638,24214
28824,95836
54773,39724
94413,23274
32312,47852
49164,41025
11430,90620
67053,26522
29077,33753
59810,48657
65545,88302
48100,52751
91607,56821
44851,50392
54547,08411
90774,93143
67828,91207
25439,43680
74838,90302
25084,72041
49907,03722
17247,26329
42738,00341
46583,79951
51521,49709
